A2M_ACVR1B
AGRN_ITGA10
AGRN_ITGA11
AGRN_ITGA2
AGRN_ITGA2B
AGRN_ITGA3
AGRN_ITGA4
AGRN_ITGA7
AGRN_ITGA8
AGRN_ITGA9
AGRN_ITGAD
AGRN_ITGAE
AGRN_ITGAM
AGRN_ITGAX
AGRN_ITGB2
AGRN_ITGB3
AGRN_ITGB5
AGRN_ITGB6
AGRN_ITGB7
AGRN_ITGB8
AGRN_LRP1
AGRN_LRP8
AGRN_MUSK
AGRN_NCAM1
AGRN_PTK7
AGRN_PTPRS
AGRN_RPSA
AGRN_SDC1
AGRN_SDC3
AGRN_SELL
AIMP1_AMOT
AIMP1_FAS
AIMP1_MYLK
AIMP1_NTRK1
AIMP1_PTPN6
AIMP1_RPSA
AIMP1_RRBP1
AIMP1_SELP
ALCAM_CDH1
ALCAM_EGFR
ALCAM_NTRK1
AMH_ACVR1
AMH_AMHR2
AMH_AR
AMH_EGFR
AMH_FSHR
AMH_PGR
AMH_PTPN6
ANGPT4_TEK
ANGPT4_TIE1
ANGPTL1_TEK
ANGPTL3_ITGB3
ANGPTL3_LDLR
ANGPTL3_SORT1
ANXA1_ADORA1
ANXA1_ADRA1A
ANXA1_ADRA1D
ANXA1_ADRA2B
ANXA1_ADRA2C
ANXA1_AVPR1A
ANXA1_BDKRB1
ANXA1_BMPR1A
ANXA1_C5AR1
ANXA1_CASR
ANXA1_CCR1
ANXA1_CCR10
ANXA1_CCR3
ANXA1_CCR4
ANXA1_CCR6
ANXA1_CCR7
ANXA1_CCR8
ANXA1_CD4
ANXA1_CDH1
ANXA1_CHRM1
ANXA1_CHRM2
ANXA1_CHRM3
ANXA1_CHRM4
ANXA1_CNR1
ANXA1_CNR2
ANXA1_CXCR2
ANXA1_CXCR4
ANXA1_CXCR5
ANXA1_CYSLTR1
ANXA1_DAB2
ANXA1_DDR2
ANXA1_DRD3
ANXA1_DRD4
ANXA1_EDNRB
ANXA1_EGFR
ANXA1_ERBB2
ANXA1_F2R
ANXA1_F2RL1
ANXA1_F2RL2
ANXA1_FAS
ANXA1_FFAR1
ANXA1_FFAR2
ANXA1_FFAR3
ANXA1_FPR1
ANXA1_FPR2
ANXA1_GABBR1
ANXA1_GABBR2
ANXA1_GALR1
ANXA1_GALR3
ANXA1_GNRHR
ANXA1_GPC4
ANXA1_GPR17
ANXA1_GPR18
ANXA1_GPR55
ANXA1_GPR65
ANXA1_GPR68
ANXA1_GRM1
ANXA1_GRM2
ANXA1_GRM3
ANXA1_GRM4
ANXA1_GRM6
ANXA1_GRM7
ANXA1_GRPR
ANXA1_HCAR1
ANXA1_HCAR2
ANXA1_HCAR3
ANXA1_HCRTR1
ANXA1_HRH1
ANXA1_HRH3
ANXA1_HTR1A
ANXA1_HTR1D
ANXA1_HTR2B
ANXA1_HTR2C
ANXA1_ITGA4
ANXA1_KISS1R
ANXA1_LPAR1
ANXA1_LPAR2
ANXA1_LPAR3
ANXA1_LPAR6
ANXA1_LTB4R
ANXA1_NMUR1
ANXA1_NMUR2
ANXA1_NPBWR1
ANXA1_NPFFR1
ANXA1_NPFFR2
ANXA1_NPY1R
ANXA1_NPY2R
ANXA1_NPY5R
ANXA1_NTSR2
ANXA1_OPN4
ANXA1_OXGR1
ANXA1_OXTR
ANXA1_P2RY10
ANXA1_P2RY14
ANXA1_P2RY4
ANXA1_P2RY6
ANXA1_PCDH7
ANXA1_PROKR1
ANXA1_PTAFR
ANXA1_PTGDR
ANXA1_PTGER2
ANXA1_PTGER3
ANXA1_PTGFR
ANXA1_PTPN6
ANXA1_QRFPR
ANXA1_RPSA
ANXA1_RXFP3
ANXA1_RXFP4
ANXA1_S1PR1
ANXA1_S1PR2
ANXA1_S1PR4
ANXA1_SELL
ANXA1_SSTR2
ANXA1_SSTR3
ANXA1_TACR1
ANXA1_TACR2
ANXA1_TAS2R10
ANXA1_TAS2R13
ANXA1_TAS2R14
ANXA1_TAS2R16
ANXA1_TAS2R3
ANXA1_TAS2R38
ANXA1_TAS2R4
ANXA1_TAS2R60
ANXA1_TAS2R7
ANXA1_TBXA2R
ANXA1_TNFRSF11B
ANXA1_UTS2R
ANXA1_XCR1
APOE_AR
APOE_CASR
APOE_CD28
APOE_CD36
APOE_CDH1
APOE_CDH5
APOE_CFTR
APOE_CLCA2
APOE_CXCR2
APOE_CXCR4
APOE_DERL1
APOE_DRD3
APOE_DRD4
APOE_EDNRB
APOE_EGFR
APOE_EPHB2
APOE_F2RL1
APOE_F3
APOE_GABBR1
APOE_GABBR2
APOE_GPC4
APOE_GRID2
APOE_GRM3
APOE_HRH1
APOE_IL1R1
APOE_ITGA2
APOE_ITGB5
APOE_KDR
APOE_KRT1
APOE_LDLR
APOE_LHCGR
APOE_LRP1
APOE_LRP8
APOE_MARCO
APOE_MYLK
APOE_NRXN1
APOE_OR2T6
APOE_PCDH1
APOE_PRNP
APOE_PTK2B
APOE_RPSA
APOE_RRBP1
APOE_SCARB1
APOE_SDC1
APOE_SDC2
APOE_SDC3
APOE_SLC1A5
APOE_SORL1
APOE_SORT1
APOE_TBXA2R
APOE_TLR4
APOE_TNFRSF1A
APOE_TNFRSF1B
APOE_TRPV1
APOE_TYRO3
APOE_VTN
APP_ADORA1
APP_AMOT
APP_AR
APP_AVPR1A
APP_BDKRB1
APP_C5AR1
APP_CASR
APP_CCR1
APP_CCR10
APP_CCR3
APP_CCR4
APP_CCR6
APP_CCR7
APP_CCR8
APP_CD28
APP_CD36
APP_CD47
APP_CDH1
APP_CDH5
APP_CFTR
APP_CHRM2
APP_CHRM3
APP_CHRM4
APP_CLCA2
APP_CNGB1
APP_CNTFR
APP_CNTN1
APP_COLEC12
APP_CRHR2
APP_CXCR2
APP_CXCR4
APP_CXCR5
APP_DAB2
APP_DAG1
APP_DDR1
APP_DERL1
APP_DLG4
APP_DRD3
APP_DRD4
APP_EDNRB
APP_EGFR
APP_EPHA2
APP_EPHB2
APP_F2R
APP_F2RL1
APP_F2RL2
APP_F3
APP_FCGR3A
APP_FFAR1
APP_FFAR2
APP_FFAR3
APP_FGFR2
APP_FPR1
APP_FPR2
APP_GABBR1
APP_GABBR2
APP_GABRA4
APP_GALR1
APP_GALR3
APP_GNAT2
APP_GNRHR
APP_GPR17
APP_GPR18
APP_GPR55
APP_GPR65
APP_GPR68
APP_GRM2
APP_GRM3
APP_GRM4
APP_GRM6
APP_GRM7
APP_GRPR
APP_HCAR1
APP_HCRTR1
APP_HRH1
APP_HRH3
APP_HTR1A
APP_HTR1D
APP_HTR2B
APP_HTR2C
APP_IFNAR1
APP_IL18RAP
APP_IL1R1
APP_ITGA2
APP_ITGB3
APP_ITGB5
APP_ITGB7
APP_KDR
APP_KISS1R
APP_KRT1
APP_LPAR1
APP_LPAR2
APP_LPAR3
APP_LPAR6
APP_LRP1
APP_LRP8
APP_LTB4R
APP_MARCO
APP_MYLK
APP_NCAM1
APP_NMUR1
APP_NMUR2
APP_NOTCH2
APP_NPBWR1
APP_NPFFR1
APP_NPFFR2
APP_NPY1R
APP_NPY2R
APP_NPY5R
APP_NRXN1
APP_NTRK2
APP_NTSR2
APP_OPN4
APP_OXGR1
APP_OXTR
APP_P2RX6
APP_P2RY10
APP_P2RY14
APP_P2RY6
APP_PDE1A
APP_PDGFRB
APP_PIK3CB
APP_PRNP
APP_PROKR1
APP_PTAFR
APP_PTGDR
APP_PTGER2
APP_PTGER3
APP_PTGFR
APP_PTK2B
APP_QRFPR
APP_RASA3
APP_RHO
APP_ROBO3
APP_RPSA
APP_RXFP3
APP_RXFP4
APP_S1PR1
APP_S1PR2
APP_S1PR4
APP_SCARB1
APP_SDC1
APP_SDC2
APP_SORL1
APP_SORT1
APP_SPHK1
APP_SSTR2
APP_SSTR3
APP_TACR1
APP_TACR2
APP_TAS2R10
APP_TAS2R13
APP_TAS2R14
APP_TAS2R16
APP_TAS2R3
APP_TAS2R38
APP_TAS2R4
APP_TAS2R60
APP_TAS2R7
APP_TBXA2R
APP_TEK
APP_TGFBR2
APP_TLR4
APP_TNFRSF11B
APP_TNFRSF1A
APP_TNFRSF1B
APP_TNFRSF21
APP_TRAM1
APP_TRPV1
APP_UTS2R
APP_VTN
APP_XCR1
AREG_ADORA1
AREG_ADORA2A
AREG_ADORA2B
AREG_AR
AREG_CHRM1
AREG_CHRM3
AREG_CRHR1
AREG_CXCR2
AREG_DRD3
AREG_DRD4
AREG_DRD5
AREG_EGFR
AREG_EPHB2
AREG_ERBB2
AREG_ERBB3
AREG_ERBB4
AREG_FOLR1
AREG_FZD10
AREG_FZD2
AREG_FZD3
AREG_FZD4
AREG_FZD5
AREG_FZD6
AREG_FZD9
AREG_GRM1
AREG_GRM2
AREG_GRM3
AREG_GRM4
AREG_GRM6
AREG_GRM7
AREG_MC2R
AREG_NRXN2
AREG_OXTR
AREG_PGR
AREG_PTGER3
AREG_PTK7
AREG_SMO
ARTN_GFRA3
ARTN_GFRA4
ARTN_NCAM1
ARTN_NTRK1
ARTN_PIK3CB
ARTN_TIE1
ASIP_ATRN
ASIP_F11R
ASIP_MC1R
ASIP_MC2R
ASIP_MC3R
ASIP_MC4R
ASIP_MC5R
AVP_ADCYAP1R1
AVP_ADORA1
AVP_ADORA2A
AVP_ADORA2B
AVP_ADRA1A
AVP_ADRA1D
AVP_ADRB3
AVP_AVPR1A
AVP_BDKRB1
AVP_CALCR
AVP_CALCRL
AVP_CASR
AVP_CD3G
AVP_CD4
AVP_CFTR
AVP_CHRM1
AVP_CHRM2
AVP_CHRM3
AVP_CRHR1
AVP_CRHR2
AVP_CXCR2
AVP_CYSLTR1
AVP_DAB2
AVP_DRD3
AVP_DRD4
AVP_DRD5
AVP_EDNRB
AVP_EGFR
AVP_F2R
AVP_F2RL1
AVP_F2RL2
AVP_FFAR1
AVP_FFAR2
AVP_FFAR3
AVP_FPR2
AVP_FSHR
AVP_FZD10
AVP_FZD2
AVP_FZD3
AVP_FZD4
AVP_FZD5
AVP_FZD6
AVP_FZD9
AVP_GABBR1
AVP_GABBR2
AVP_GHRHR
AVP_GIPR
AVP_GLP1R
AVP_GLP2R
AVP_GNRHR
AVP_GPBAR1
AVP_GPR150
AVP_GPR17
AVP_GPR27
AVP_GPR65
AVP_GPR68
AVP_GPR84
AVP_GRM1
AVP_GRM2
AVP_GRM3
AVP_GRM4
AVP_GRM6
AVP_GRM7
AVP_GRPR
AVP_HCAR2
AVP_HCRTR1
AVP_HRH1
AVP_HRH2
AVP_HTR2B
AVP_HTR2C
AVP_HTR4
AVP_HTR6
AVP_HTR7
AVP_ITGA2
AVP_KISS1R
AVP_LDLR
AVP_LHCGR
AVP_LPAR1
AVP_LPAR2
AVP_LPAR3
AVP_LPAR6
AVP_LTB4R
AVP_MARCO
AVP_MC1R
AVP_MC2R
AVP_MC3R
AVP_MC4R
AVP_MC5R
AVP_MYLK
AVP_NMUR1
AVP_NMUR2
AVP_NPFFR1
AVP_NPFFR2
AVP_NRXN1
AVP_NTSR2
AVP_OPN4
AVP_OXTR
AVP_P2RY10
AVP_P2RY6
AVP_PGR
AVP_PROKR1
AVP_PTAFR
AVP_PTGDR
AVP_PTGER2
AVP_PTGER3
AVP_PTGFR
AVP_PTGIR
AVP_QRFPR
AVP_RAMP1
AVP_SCARB2
AVP_SMO
AVP_TAAR1
AVP_TACR1
AVP_TACR2
AVP_TBXA2R
AVP_TLR4
AVP_TNFRSF11B
AVP_TRPV1
AVP_UTS2R
AVP_VIPR1
AVP_XCR1
BMP1_ACVR1
BMP1_ACVR1B
BMP1_ACVR1C
BMP1_ACVR2B
BMP1_ADRA1A
BMP1_AMHR2
BMP1_BMPR1A
BMP1_ITGAM
BMP1_TGFBR2
BMP3_ACVR1
BMP3_ACVR1B
BMP3_ACVR1C
BMP3_ACVR2B
BMP3_ADORA1
BMP3_ADORA2A
BMP3_ADORA2B
BMP3_AMHR2
BMP3_BMPR1A
BMP3_CXCR2
BMP3_DRD3
BMP3_DRD4
BMP3_DRD5
BMP3_FZD10
BMP3_FZD2
BMP3_FZD3
BMP3_FZD4
BMP3_FZD5
BMP3_FZD6
BMP3_FZD9
BMP3_GRM1
BMP3_GRM2
BMP3_GRM3
BMP3_GRM4
BMP3_GRM6
BMP3_GRM7
BMP3_MC1R
BMP3_SMO
BMP3_TGFBR2
BMP4_ACVR1
BMP4_ACVR1B
BMP4_ACVR1C
BMP4_ACVR2B
BMP4_ADORA1
BMP4_ADORA2A
BMP4_ADORA2B
BMP4_AMHR2
BMP4_AR
BMP4_BMPR1A
BMP4_CHRM1
BMP4_CHRM3
BMP4_CRHR1
BMP4_CXCR2
BMP4_DRD3
BMP4_DRD4
BMP4_DRD5
BMP4_FAS
BMP4_FGFR2
BMP4_FGFR3
BMP4_FLT1
BMP4_FZD10
BMP4_FZD2
BMP4_FZD3
BMP4_FZD4
BMP4_FZD5
BMP4_FZD6
BMP4_FZD9
BMP4_GPC4
BMP4_GRM1
BMP4_GRM2
BMP4_GRM3
BMP4_GRM4
BMP4_GRM6
BMP4_GRM7
BMP4_HTR1A
BMP4_MC2R
BMP4_OXTR
BMP4_PGR
BMP4_SMO
BMP4_TGFBR2
BMP4_TSKU
BMP7_ACVR1
BMP7_ACVR1B
BMP7_ACVR1C
BMP7_ACVR2B
BMP7_ADORA1
BMP7_ADORA2A
BMP7_ADORA2B
BMP7_AMHR2
BMP7_AR
BMP7_BMPR1A
BMP7_CHRM1
BMP7_CHRM3
BMP7_CRHR1
BMP7_CXCR2
BMP7_DRD3
BMP7_DRD4
BMP7_DRD5
BMP7_FAS
BMP7_FLT1
BMP7_FZD10
BMP7_FZD2
BMP7_FZD3
BMP7_FZD4
BMP7_FZD5
BMP7_FZD6
BMP7_FZD9
BMP7_GPC4
BMP7_GRM1
BMP7_GRM2
BMP7_GRM3
BMP7_GRM4
BMP7_GRM6
BMP7_GRM7
BMP7_HTR1A
BMP7_IFNAR2
BMP7_MC2R
BMP7_OXTR
BMP7_PGR
BMP7_SMO
BMP7_TGFBR2
BMP7_TRIM27
BMP7_TSKU
C3_ADORA1
C3_ADRA2B
C3_ADRA2C
C3_BDKRB1
C3_C5AR1
C3_C5AR2
C3_CASR
C3_CCR1
C3_CCR10
C3_CCR3
C3_CCR4
C3_CCR6
C3_CCR7
C3_CCR8
C3_CHRM2
C3_CHRM4
C3_CNR1
C3_CNR2
C3_CXCR2
C3_CXCR4
C3_CXCR5
C3_DAG1
C3_DRD3
C3_DRD4
C3_FPR1
C3_FPR2
C3_GABBR1
C3_GABBR2
C3_GALR1
C3_GALR3
C3_GPR17
C3_GPR18
C3_GPR55
C3_GRM2
C3_GRM3
C3_GRM4
C3_GRM6
C3_GRM7
C3_HCAR1
C3_HCAR2
C3_HCAR3
C3_HRH3
C3_HTR1A
C3_HTR1D
C3_ITGAM
C3_ITGAX
C3_ITGB2
C3_KRT1
C3_LPAR1
C3_LPAR2
C3_LPAR3
C3_LRP1
C3_NMUR1
C3_NMUR2
C3_NPBWR1
C3_NPY1R
C3_NPY2R
C3_NPY5R
C3_OXGR1
C3_P2RY14
C3_P2RY4
C3_PRNP
C3_PTGER3
C3_RXFP3
C3_RXFP4
C3_S1PR1
C3_S1PR2
C3_S1PR4
C3_SSTR2
C3_SSTR3
C3_TAS2R10
C3_TAS2R13
C3_TAS2R14
C3_TAS2R16
C3_TAS2R3
C3_TAS2R38
C3_TAS2R4
C3_TAS2R60
C3_TAS2R7
C5_ADORA1
C5_ADRA2B
C5_ADRA2C
C5_AR
C5_BDKRB1
C5_C5AR1
C5_C5AR2
C5_CASR
C5_CCR1
C5_CCR10
C5_CCR3
C5_CCR4
C5_CCR6
C5_CCR7
C5_CCR8
C5_CD28
C5_CHRM2
C5_CHRM4
C5_CNR1
C5_CNR2
C5_CXCR2
C5_CXCR4
C5_CXCR5
C5_DRD3
C5_DRD4
C5_FPR1
C5_FPR2
C5_GABBR1
C5_GABBR2
C5_GALR1
C5_GALR3
C5_GPBAR1
C5_GPR17
C5_GPR18
C5_GPR55
C5_GRM2
C5_GRM3
C5_GRM4
C5_GRM6
C5_GRM7
C5_HCAR1
C5_HCAR2
C5_HCAR3
C5_HRH3
C5_HTR1A
C5_HTR1D
C5_ITGAM
C5_ITGB2
C5_LPAR1
C5_LPAR2
C5_LPAR3
C5_LTB4R
C5_NMUR1
C5_NMUR2
C5_NPBWR1
C5_NPY1R
C5_NPY2R
C5_NPY5R
C5_OXGR1
C5_P2RY14
C5_P2RY4
C5_PRNP
C5_PTGER3
C5_RXFP3
C5_RXFP4
C5_S1PR1
C5_S1PR2
C5_S1PR4
C5_SDC2
C5_SORT1
C5_SSTR2
C5_SSTR3
C5_TAS2R10
C5_TAS2R13
C5_TAS2R14
C5_TAS2R16
C5_TAS2R3
C5_TAS2R38
C5_TAS2R4
C5_TAS2R60
C5_TAS2R7
C5_TLR4
C5_TRPV1
C5_VTN
CADM3_CADM3
CADM3_CADM4
CADM3_PRNP
CALCA_ADCYAP1R1
CALCA_ADORA1
CALCA_ADORA2A
CALCA_ADORA2B
CALCA_ADRA1A
CALCA_ADRA1D
CALCA_ADRA2B
CALCA_ADRA2C
CALCA_ADRB3
CALCA_AR
CALCA_CALCR
CALCA_CALCRL
CALCA_CASR
CALCA_CRHR1
CALCA_CRHR2
CALCA_DRD3
CALCA_DRD4
CALCA_DRD5
CALCA_F3
CALCA_FAS
CALCA_FSHR
CALCA_FZD10
CALCA_FZD2
CALCA_FZD3
CALCA_FZD4
CALCA_FZD5
CALCA_FZD6
CALCA_FZD9
CALCA_GHRHR
CALCA_GIPR
CALCA_GLP1R
CALCA_GLP2R
CALCA_GPBAR1
CALCA_GPR150
CALCA_GPR27
CALCA_GPR84
CALCA_GRM2
CALCA_GRM3
CALCA_GRM4
CALCA_GRM6
CALCA_GRM7
CALCA_HRH1
CALCA_HRH2
CALCA_HTR1A
CALCA_HTR4
CALCA_HTR6
CALCA_HTR7
CALCA_ITGA7
CALCA_KDR
CALCA_LHCGR
CALCA_MARCO
CALCA_MC1R
CALCA_MC2R
CALCA_MC3R
CALCA_MC4R
CALCA_MC5R
CALCA_PTGDR
CALCA_PTGER2
CALCA_PTGIR
CALCA_RAMP1
CALCA_SMO
CALCA_TAAR1
CALCA_VIPR1
CALM2_ADCYAP1R1
CALM2_ADORA2A
CALM2_AR
CALM2_CALCR
CALM2_CD33
CALM2_CFTR
CALM2_CRHR1
CALM2_EDNRB
CALM2_EPHA3
CALM2_FAS
CALM2_FKBP1B
CALM2_GLP1R
CALM2_GLP2R
CALM2_GP6
CALM2_GRM3
CALM2_GRM4
CALM2_HTR2C
CALM2_LY96
CALM2_MYLK
CALM2_PDE1A
CALM2_PDE1C
CALM2_PTAFR
CALM2_PTPRB
CALM2_RPSA
CALM2_TNFRSF1A
CALM2_TNFRSF1B
CALM2_VIPR1
CALM3_ADCYAP1R1
CALM3_ADORA2A
CALM3_AR
CALM3_CALCR
CALM3_CD33
CALM3_CFTR
CALM3_CNGA4
CALM3_CRHR1
CALM3_DLG1
CALM3_EDNRB
CALM3_EPHA3
CALM3_FAS
CALM3_GLP1R
CALM3_GLP2R
CALM3_GP1BB
CALM3_GP5
CALM3_GP6
CALM3_GRM3
CALM3_GRM4
CALM3_HTR2C
CALM3_IL2RG
CALM3_ITPR3
CALM3_LY96
CALM3_MYLK
CALM3_NCAM1
CALM3_PDE1A
CALM3_PDE1C
CALM3_PECAM1
CALM3_PTAFR
CALM3_PTPRB
CALM3_PTPRC
CALM3_RHO
CALM3_RPSA
CALM3_SCARA3
CALM3_SELL
CALM3_TNFRSF1A
CALM3_TNFRSF1B
CALM3_TNFRSF25
CALM3_VIPR1
CAMP_EGFR
CAMP_FPR2
CAMP_HTR1A
CARTPT_ADORA1
CARTPT_AR
CARTPT_CEACAM1
CARTPT_FAS
CARTPT_FLT1
CARTPT_GABRB3
CARTPT_GPC4
CARTPT_HTR1A
CARTPT_KDR
CARTPT_MC2R
CARTPT_PGR
CARTPT_TNFRSF1B
CARTPT_TSKU
CCK_ADORA1
CCK_ADORA2A
CCK_ADORA2B
CCK_ADRA1A
CCK_ADRA1D
CCK_AVPR1A
CCK_BDKRB1
CCK_CASR
CCK_CDH1
CCK_CDH5
CCK_CHRM1
CCK_CHRM3
CCK_CXCR2
CCK_CYSLTR1
CCK_DRD3
CCK_DRD4
CCK_DRD5
CCK_EDNRB
CCK_F2R
CCK_F2RL1
CCK_F2RL2
CCK_FFAR1
CCK_FFAR2
CCK_FFAR3
CCK_FPR2
CCK_FZD10
CCK_FZD2
CCK_FZD3
CCK_FZD4
CCK_FZD5
CCK_FZD6
CCK_FZD9
CCK_GNRHR
CCK_GPR17
CCK_GPR65
CCK_GPR68
CCK_GRM1
CCK_GRM2
CCK_GRM3
CCK_GRM4
CCK_GRM6
CCK_GRM7
CCK_GRPR
CCK_HCRTR1
CCK_HRH1
CCK_HTR2B
CCK_HTR2C
CCK_IL1R1
CCK_KISS1R
CCK_LPAR1
CCK_LPAR2
CCK_LPAR3
CCK_LPAR6
CCK_LTB4R
CCK_NMUR1
CCK_NMUR2
CCK_NPFFR1
CCK_NPFFR2
CCK_NTSR2
CCK_OPN4
CCK_OXTR
CCK_P2RY10
CCK_P2RY6
CCK_PRNP
CCK_PROKR1
CCK_PTAFR
CCK_PTGFR
CCK_PTK2B
CCK_QRFPR
CCK_RHO
CCK_SMO
CCK_TACR1
CCK_TACR2
CCK_TBXA2R
CCK_TNFRSF1A
CCK_UTS2R
CCK_XCR1
CCL15_CCR1
CCL15_CCR3
CCL17_CCR4
CCL17_CCR7
CCL17_CCR8
CCL17_CD4
CCL17_CXCR4
CCL17_IL4R
CCL19_ADORA1
CCL19_ADRA2B
CCL19_ADRA2C
CCL19_BDKRB1
CCL19_C5AR1
CCL19_CASR
CCL19_CCR1
CCL19_CCR10
CCL19_CCR3
CCL19_CCR4
CCL19_CCR6
CCL19_CCR7
CCL19_CCR8
CCL19_CCRL2
CCL19_CHRM2
CCL19_CHRM4
CCL19_CNR1
CCL19_CNR2
CCL19_CXCR2
CCL19_CXCR4
CCL19_CXCR5
CCL19_DRD3
CCL19_DRD4
CCL19_FPR1
CCL19_FPR2
CCL19_GABBR1
CCL19_GABBR2
CCL19_GALR1
CCL19_GALR3
CCL19_GPR17
CCL19_GPR18
CCL19_GPR55
CCL19_GRM2
CCL19_GRM3
CCL19_GRM4
CCL19_GRM6
CCL19_GRM7
CCL19_HCAR1
CCL19_HCAR2
CCL19_HCAR3
CCL19_HRH3
CCL19_HTR1A
CCL19_HTR1D
CCL19_LPAR1
CCL19_LPAR2
CCL19_LPAR3
CCL19_LTBR
CCL19_NMUR1
CCL19_NMUR2
CCL19_NPBWR1
CCL19_NPY1R
CCL19_NPY2R
CCL19_NPY5R
CCL19_OXGR1
CCL19_P2RY14
CCL19_P2RY4
CCL19_PTGER3
CCL19_RXFP3
CCL19_RXFP4
CCL19_S1PR1
CCL19_S1PR2
CCL19_S1PR4
CCL19_SSTR2
CCL19_SSTR3
CCL19_TAS2R10
CCL19_TAS2R13
CCL19_TAS2R14
CCL19_TAS2R16
CCL19_TAS2R3
CCL19_TAS2R38
CCL19_TAS2R4
CCL19_TAS2R60
CCL19_TAS2R7
CCL2_CADM4
CCL2_CASR
CCL2_CCR1
CCL2_CCR10
CCL2_CCR3
CCL2_CCR4
CCL2_CCR6
CCL2_CCR7
CCL2_CCRL2
CCL2_CD36
CCL2_CXCR2
CCL2_F2RL1
CCL2_FPR1
CCL2_GABBR1
CCL2_GABBR2
CCL2_HRH1
CCL2_IL1R1
CCL2_ITGA2
CCL2_ITGAM
CCL2_ITGB2
CCL2_LTB4R
CCL2_MARCO
CCL2_MYLK
CCL2_NRXN1
CCL2_PECAM1
CCL2_SELL
CCL2_TRPV1
CCL2_XCR1
CCL20_ADORA1
CCL20_ADRA2B
CCL20_ADRA2C
CCL20_BDKRB1
CCL20_C5AR1
CCL20_CASR
CCL20_CCR1
CCL20_CCR10
CCL20_CCR3
CCL20_CCR4
CCL20_CCR6
CCL20_CCR7
CCL20_CCR8
CCL20_CCRL2
CCL20_CHRM2
CCL20_CHRM4
CCL20_CNR1
CCL20_CNR2
