HEBP1_GRM7
GRN_TNFRSF1A
GRN_SORT1
GRN_TNFRSF1B
GRN_CLEC4M
GRN_EGFR
UTS2_UTS2R
ICAM3_ITGB2
CEACAM1_SELE
CEACAM1_EGFR
FGF4_FGFR2
FGF4_FGFR3
NTN1_DCC
NTN1_UNC5A
NTN1_ADORA2B
NTN1_UNC5C
NTN1_NEO1
FGF20_FGFR3
FGF20_FGFR2
DLL3_NOTCH2
DLL3_NOTCH3
EFNA2_EPHA7
EFNA2_EPHA3
EFNA2_EPHA6
EFNA2_EPHA4
EFNA2_EPHA2
MADCAM1_ITGA4
MADCAM1_ITGB7
RSPO4_LGR4
RSPO4_LGR5
OXT_AVPR1A
OXT_OXTR
TIMP1_FGFR2
CCL17_CCR4
CCL17_CCR8
LHB_LHCGR
LHB_VIPR1
LHB_ADCYAP1R1
LHB_GPR84
LHB_ADRB3
AMH_EGFR
AMH_ACVR1
AMH_AMHR2
COMP_CD36
COMP_ITGB3
LAMB1_ITGA7
LAMB1_ITGA2
LAMB1_ITGA3
C5_GRM7
C5_C5AR2
C5_C5AR1
WNT3_RYK
WNT3_ROR2
WNT3_FZD5
WNT3_LRP6
CCL2_CCR4
CCL2_CCR1
CCL2_CCR10
CCL2_CCR3
COL1A1_DDR2
COL1A1_ITGA11
COL1A1_ITGA2
COL1A1_CD36
COL1A1_DDR1
EFNB3_EPHA4
EFNB3_EPHB2
EFNB3_EPHB6
VTN_ITGB5
VTN_ITGA8
VTN_CD47
VTN_KDR
VTN_ITGA2B
VTN_TNFRSF11B
VTN_ITGB8
VTN_ITGB6
VTN_ITGB3
VTN_ITGA3
CXCL6_CXCR2
CXCL6_GRM7
IL2_IL2RG
KITLG_KIT
IL23A_IL12RB1
FGF6_FGFR2
FGF6_FGFR3
IFNG_IFNGR2
IFNG_IFNGR1
HBEGF_ERBB2
HBEGF_EGFR
HBEGF_ERBB4
LTF_LRP1
TFPI_LRP1
TFPI_F3
ANGPTL1_TEK
TGFB3_ITGB6
TGFB3_ITGB3
TGFB3_TGFBR2
TGFB3_ITGB5
IFNA7_IFNAR2
IFNA7_IFNAR1
IAPP_RAMP1
IAPP_CALCR
IAPP_GPR84
IAPP_ADRB3
IAPP_ADCYAP1R1
IAPP_VIPR1
TNFSF10_TNFRSF11B
TNFSF10_TNFRSF10B
TNFSF10_TNFRSF10D
EREG_ERBB3
EREG_ERBB4
EREG_EGFR
EREG_ERBB2
EFNB2_EPHB2
EFNB2_EPHA4
EFNB2_EPHA6
EFNB2_EPHA3
EFNB2_EPHB6
EFNB2_PECAM1
BMP4_BMPR1A
PSPN_GFRA3
PSPN_GFRA4
TNFSF9_TNFRSF9
C3_ITGAX
C3_ITGAM
C3_C5AR2
C3_LRP1
C3_GRM7
C3_ITGB2
DLL4_NOTCH3
DLL4_NOTCH2
TPH1_HTR7
TPH1_HTR1A
TPH1_HTR1D
TPH1_HTR2C
TPH1_HTR2B
TPH1_HTR4
TPH1_HTR6
APOE_SORL1
APOE_SCARB1
APOE_LDLR
APOE_LRP8
APOE_SDC2
APOE_LRP1
TSHB_VIPR1
TSHB_ADCYAP1R1
TSHB_GPR84
TSHB_ADRB3
GDF11_BMPR1A
GDF11_ACVR1B
GDF11_ACVR2B
IL1RN_IL1R1
CCL21_GRM7
CCL21_CCR7
THBS1_ITGA4
THBS1_LRP1
THBS1_SDC1
THBS1_ITGB3
THBS1_CD36
THBS1_ITGA2B
THBS1_TNFRSF11B
THBS1_CD47
THBS1_ITGA3
MSTN_ACVR2B
VWF_LRP1
VWF_ITGB3
VWF_GP1BA
VWF_ITGA2B
VWF_TNFRSF11B
VWF_SELP
CDH1_KLRG1
CDH1_ITGAE
CDH1_PTPRM
CDH1_ITGB7
CDH1_EGFR
IL1A_IL1R1
IL1B_IL1R1
IL7_IL7R
IL7_IL2RG
LAMC2_CD151
LAMC2_ITGA2
LAMC2_ITGA3
NID1_ITGA3
NID1_ITGB3
NMU_GRM7
NMU_NMUR1
NMU_NMUR2
FGF2_SDC3
FGF2_SDC2
FGF2_SDC1
FGF2_FGFR3
FGF2_FGFR2
FGF2_GPC4
FGF10_FGFR2
KNG1_ITGAM
KNG1_SDC2
KNG1_GP1BA
KNG1_GRM7
KNG1_ITGB2
KNG1_BDKRB1
KNG1_RXFP4
EGF_EGFR
EGF_ERBB4
EGF_ERBB2
EGF_LDLR
EGF_ERBB3
WNT2_FZD4
WNT2_FZD2
WNT2_LRP6
WNT2_FZD5
WNT2_FZD3
WNT2_FZD9
GAL_GALR1
GAL_GRM7
INHBE_ACVR2B
DHH_PTCH1
DHH_BOC
DHH_CDON
DHH_PTCH2
NPFF_NPFFR1
NPFF_NPFFR2
FGF7_FGFR2
FGF7_FGFR3
REN_ATP6AP2
GDF7_BMPR1A
CALM2_MYLK
CALM2_PDE1A
CALM2_PDE1C
CALM2_GP6
UCN2_IL10RB
UCN2_CRHR2
UCN2_CRHR1
IL9_IL2RG
IL9_IL9R
FGF18_FGFR3
FGF18_FGFR2
SERPING1_SELP
SERPING1_SELE
GPHA2_EPHA6
IL18_IL18R1
IL18_IL18RAP
PTH_ADRB3
PTH_GPR84
PTH_ADCYAP1R1
PTH_VIPR1
BMP3_ACVR2B
BMP3_BMPR1A
WNT3A_LRP1
WNT3A_LRP6
WNT3A_FZD6
WNT3A_FZD2
WNT3A_FZD5
WNT3A_RYK
WNT3A_ATP6AP2
WNT3A_FZD3
APP_FPR2
APP_RPSA
APP_TNFRSF21
APP_PTGER2
APP_SORL1
APP_LRP1
APP_NOTCH2
APP_GRM7
WNT7A_LDLR
WNT7A_LRP6
WNT7A_FZD5
WNT7A_FZD10
WNT7A_FZD9
DKK2_LRP6
CXCL13_CXCR5
CXCL13_CCR10
CXCL13_GRM7
GDF6_BMPR1A
NODAL_ACVR1B
NODAL_ACVR2B
NODAL_ACVR1C
SST_SSTR2
SST_SSTR3
SST_GRM7
CALM3_AR
CALM3_GP6
CALM3_PDE1C
CALM3_PDE1A
CALM3_MYLK
CALM3_SELL
SCGB3A1_NOTCH3
SCGB3A1_MARCO
HCRT_HCRTR1
HCRT_NPFFR2
WNT1_FZD9
WNT1_FZD3
WNT1_ROR2
WNT1_RYK
WNT1_FZD5
WNT1_LRP6
NTN3_NEO1
NTN3_CDON
FGF19_FGFR2
FGF19_FGFR3
TGFA_ERBB3
TGFA_ERBB2
TGFA_EGFR
TGFA_ERBB4
CXCL3_CXCR2
CXCL3_GRM7
CXCL5_GRM7
CXCL5_CXCR2
PPBP_CXCR2
PPBP_GRM7
PF4_GRM7
PF4_FGFR2
PF4_LDLR
PF4_THBD
PF4_SDC2
PF4_PROCR
UCN_CRHR2
UCN_CRHR1
LIPH_LPAR1
LIPH_LPAR2
CAMP_EGFR
CAMP_FPR2
IL15_IL15RA
IL15_IL2RG
IL3_CSF2RB
IL3_IL3RA
JAM3_ITGB2
HSP90B1_LRP1
HSP90B1_ERBB2
HSP90B1_TLR9
NLGN2_NRXN1
NLGN2_NRXN2
BMP1_BMPR1A
FGA_ITGB2
FGA_ITGAD
FGA_ITGB3
FGA_ITGAM
FGA_TLR4
FGA_ITGA2B
FGA_ITGAX
FGA_CDH5
CXCL11_GRM7
CXCL11_CCR3
PRND_RPSA
CCL19_CCR10
CCL19_GRM7
CCL19_CCR7
CCL19_CCRL2
PLG_F2R
PLG_F2RL1
PLG_ITGA9
PLG_F3
CSHL1_GHR
VEGFB_FLT1
GH1_GHR
TAC1_TACR1
TAC1_TACR2
SEMA6D_KDR
SEMA6D_PLXNA1
WNT11_MUSK
PSEN1_NOTCH3
PSEN1_NOTCH2
JAG2_NOTCH2
JAG2_NOTCH3
NXPH3_NRXN2
NXPH3_NRXN1
CNTN2_CNTN1
CALCA_ADRB3
CALCA_GPR84
CALCA_ADCYAP1R1
CALCA_VIPR1
CALCA_CALCR
CALCA_RAMP1
CALCA_CALCRL
GH2_GHR
FGF3_FGFR2
FGF3_FGFR3
GHRL_TBXA2R
GHRL_PTGER3
GHRL_GHRHR
GHRL_PTGIR
CXCL14_CXCR4
EDN3_EDNRB
