HEBP1_GRM7
HEBP1_EGFR
HEBP1_ERBB4
HEBP1_ITGB2
HEBP1_FGFR2
HEBP1_ADCYAP1R1
HEBP1_VIPR1
HEBP1_ADRB3
HEBP1_GPR84
HEBP1_ERBB2
HEBP1_ITGB5
HEBP1_ITGA4
HEBP1_CXCR4
HEBP1_LGR4
HEBP1_LGR5
HEBP1_LRP1
HEBP1_SDC2
HEBP1_DPP4
HEBP1_ITGAM
HEBP1_LRP6
HEBP1_ITGB3
HEBP1_CD36
HEBP1_SDC1
HEBP1_ITGA2
HEBP1_FZD5
HEBP1_CCR1
HEBP1_LDLR
HEBP1_SELL
HEBP1_CALCR
HEBP1_TLR4
HEBP1_FZD4
HEBP1_ACVR2B
HEBP1_SDC3
HEBP1_FPR2
HEBP1_FPR1
HEBP1_ITGA9
DCN_GRM7
DCN_EGFR
DCN_ERBB4
DCN_SORT1
DCN_ITGB2
DCN_FGFR2
DCN_FGFR3
DCN_ERBB2
DCN_NOTCH2
DCN_NOTCH3
DCN_ITGB5
DCN_ITGA4
DCN_LRP1
DCN_ITGAM
DCN_LRP6
DCN_ACVR1
DCN_ITGB3
DCN_ITGB6
DCN_ITGB8
DCN_ITGA2
DCN_CD93
DCN_KDR
DCN_ITGA2B
DCN_LDLR
DCN_SELL
DCN_ERBB3
DCN_TLR4
DCN_TEK
DCN_ACVR2B
DCN_BMPR1A
DCN_CR1
DCN_SORL1
DCN_NRXN1
DCN_ITGA3
DCN_ITGA9
GRN_GRM7
GRN_EGFR
GRN_ERBB4
GRN_TNFRSF1A
GRN_SORT1
GRN_TNFRSF1B
GRN_CLEC4M
GRN_ITGB2
GRN_CD209
GRN_ERBB2
GRN_NOTCH2
GRN_NOTCH3
GRN_ITGB5
GRN_ITGA4
GRN_LRP1
GRN_SDC2
GRN_ITGAM
GRN_LRP6
GRN_SMAD3
GRN_ITGB3
GRN_ITGB6
GRN_SDC1
GRN_ITGA2
GRN_CD93
GRN_ITGA8
GRN_ITGA2B
GRN_LDLR
GRN_SELL
GRN_SELP
GRN_ERBB3
GRN_TLR4
GRN_SORL1
GRN_ITGA3
GRN_ITGA9
UTS2_GRM7
UTS2_EGFR
UTS2_UTS2R
UTS2_ADCYAP1R1
UTS2_VIPR1
UTS2_ADRB3
UTS2_GPR84
UTS2_CXCR4
UTS2_CXCR2
UTS2_LRP1
UTS2_CCR4
UTS2_DPP4
UTS2_CCR8
UTS2_CCR1
UTS2_CCR10
UTS2_CCR3
UTS2_IL2RG
UTS2_IL10RB
UTS2_CALCR
UTS2_RAMP1
UTS2_RXFP3
ICAM3_PLXNA1
ICAM3_GRM7
ICAM3_EGFR
ICAM3_ERBB4
ICAM3_TNFRSF1A
ICAM3_SORT1
ICAM3_CLEC4M
ICAM3_ITGB2
ICAM3_CD209
ICAM3_ITGAD
ICAM3_SELE
ICAM3_FGFR2
ICAM3_FGFR3
ICAM3_DCC
ICAM3_NEO1
ICAM3_ERBB2
ICAM3_EPHB2
ICAM3_EPHA6
ICAM3_NOTCH2
ICAM3_NOTCH3
ICAM3_PLXNB2
ICAM3_ITGB5
ICAM3_ITGA4
ICAM3_ITGB7
ICAM3_LRP1
ICAM3_SDC2
ICAM3_ASGR1
ICAM3_ITGAM
ICAM3_LRP6
ICAM3_ACVR1
ICAM3_SMAD3
ICAM3_ITGB3
ICAM3_ITGB6
ICAM3_ITGB8
ICAM3_SDC1
ICAM3_ITGA7
ICAM3_ITGA2
ICAM3_CD93
ICAM3_ITGA8
ICAM3_KDR
ICAM3_ITGA2B
ICAM3_LDLR
ICAM3_SELL
ICAM3_SELP
ICAM3_ERBB3
ICAM3_TLR4
ICAM3_ACVR2B
ICAM3_ACVR1B
ICAM3_BMPR1A
ICAM3_ITGAX
ICAM3_CR1
ICAM3_SORL1
ICAM3_LRP4
ICAM3_CDON
ICAM3_NRXN1
ICAM3_FLT1
ICAM3_TIE1
ICAM3_ITGA3
ICAM3_APLP2
ICAM3_ITGA9
CEACAM1_GRM7
CEACAM1_EGFR
CEACAM1_ERBB4
CEACAM1_CLEC4M
CEACAM1_ITGB2
CEACAM1_CD209
CEACAM1_SELE
CEACAM1_FGFR2
CEACAM1_ERBB2
CEACAM1_NOTCH2
CEACAM1_NOTCH3
CEACAM1_ITGB5
CEACAM1_ITGA4
CEACAM1_ITGB7
CEACAM1_LRP1
CEACAM1_SDC2
CEACAM1_ITGAM
CEACAM1_LRP6
CEACAM1_ITGB3
CEACAM1_ITGB6
CEACAM1_ITGA2
CEACAM1_CD93
CEACAM1_ITGA2B
CEACAM1_LDLR
CEACAM1_SELL
CEACAM1_SELP
CEACAM1_ERBB3
CEACAM1_TLR4
CEACAM1_NRXN1
CEACAM1_ITGA3
CEACAM1_ITGA9
FGF4_GRM7
FGF4_EGFR
FGF4_ERBB4
FGF4_ITGB2
FGF4_FGFR2
FGF4_FGFR3
FGF4_ADRB3
FGF4_ERBB2
FGF4_ITGB5
FGF4_LRP1
FGF4_SDC2
FGF4_DPP4
FGF4_LRP6
FGF4_ITGB3
FGF4_SDC1
FGF4_LDLR
FGF4_TLR4
FGF4_ACVR2B
NTN1_PLXNA3
NTN1_PLXNA1
NTN1_GRM7
NTN1_EGFR
NTN1_ERBB4
NTN1_SORT1
NTN1_ITGB2
NTN1_ITGAD
NTN1_FGFR2
NTN1_FGFR3
NTN1_UNC5D
NTN1_DCC
NTN1_UNC5A
NTN1_ADORA2B
NTN1_UNC5C
NTN1_NEO1
NTN1_VIPR1
NTN1_EPHB6
NTN1_ERBB2
NTN1_EPHB2
NTN1_EPHA6
NTN1_NOTCH2
NTN1_NOTCH3
NTN1_PLXNB2
NTN1_ITGB5
NTN1_EPHA7
NTN1_ITGA4
NTN1_ITGB7
NTN1_COL13A1
NTN1_LGR4
NTN1_LGR5
NTN1_LRP1
NTN1_SDC2
NTN1_DPP4
NTN1_FZD2
NTN1_FZD6
NTN1_ITGAM
NTN1_LRP6
NTN1_ACVR1
NTN1_SMAD3
NTN1_ITGB3
NTN1_ITGB6
NTN1_ITGB8
NTN1_CD36
NTN1_SDC1
NTN1_ITGA7
NTN1_ITGA2
NTN1_PDGFRB
NTN1_RYK
NTN1_ROR2
NTN1_FZD5
NTN1_CD93
NTN1_ITGA8
NTN1_CD47
NTN1_KDR
NTN1_ITGA2B
NTN1_TNFRSF11B
NTN1_LDLR
NTN1_SELL
NTN1_SELP
NTN1_ERBB3
NTN1_TLR4
NTN1_FZD4
NTN1_THBD
NTN1_TEK
NTN1_ACVR2B
NTN1_ACVR1B
NTN1_BMPR1A
NTN1_SDC3
NTN1_CD46
NTN1_ITGAX
NTN1_CR1
NTN1_SORL1
NTN1_LRP4
NTN1_GP1BA
NTN1_AXL
NTN1_STAB2
NTN1_PTK7
NTN1_FZD9
NTN1_ROBO2
NTN1_ROBO1
NTN1_BOC
NTN1_CDON
NTN1_NRXN1
NTN1_FLT1
NTN1_TLR9
NTN1_TIE1
NTN1_MDGA1
NTN1_MUSK
NTN1_PTPRS
NTN1_CD163
NTN1_NTRK1
NTN1_TFR2
NTN1_ITGA3
NTN1_SMO
NTN1_NT5E
NTN1_APLP2
NTN1_MCAM
NTN1_ITGA9
NTN1_NRXN2
NTN1_ITGA10
SCT_GRM7
SCT_EGFR
SCT_UTS2R
SCT_ITGB2
SCT_PRLHR
SCT_FGFR2
SCT_FGFR3
SCT_ADORA2B
SCT_ADCYAP1R1
SCT_VIPR1
SCT_ADRB3
SCT_GPR84
SCT_ERBB2
SCT_CXCR4
SCT_CXCR2
SCT_CNR1
SCT_AVPR1A
SCT_OXTR
SCT_LRP1
SCT_SDC2
SCT_CCR4
SCT_DPP4
SCT_CCR8
SCT_LRP6
SCT_SMAD3
SCT_ITGB3
SCT_SDC1
SCT_NPFFR1
SCT_NPFFR2
SCT_FZD5
SCT_CCR1
SCT_CCR10
SCT_CCR3
SCT_IL2RG
SCT_LDLR
SCT_SELL
SCT_IL10RB
SCT_KLRK1
SCT_CALCR
SCT_TLR4
SCT_FZD4
SCT_RAMP1
SCT_ACVR2B
SCT_ACVR1B
SCT_GFRA3
SCT_SDC3
SCT_SCARB1
SCT_GRPR
SCT_BRS3
SCT_NMUR1
SCT_RXFP4
SCT_GALR1
SCT_CRHR2
SCT_CRHR1
SCT_MC2R
SCT_CXCR5
SCT_SSTR2
SCT_SSTR3
SCT_MC4R
SCT_MC5R
SCT_HCRTR1
SCT_TNFRSF25
SCT_RXFP3
SCT_CCRL2
SCT_CNTFR
SCT_TACR2
SCT_NPBWR2
SCT_NPBWR1
SCT_CALCRL
SCT_GLP1R
SCT_GIPR
SCT_NPY5R
SCT_NPY1R
SCT_MC1R
SCT_CD4
SCT_GNRHR
SCT_KISS1R
SCT_MC3R
SCT_CCR7
SCT_NMUR2
SCT_MCHR2
SCT_TACR1
SCT_XCR1
SCT_GHRHR
SCT_NPY2R
FGF20_GRM7
FGF20_EGFR
FGF20_ERBB4
FGF20_FGFR2
FGF20_FGFR3
FGF20_LRP1
FGF20_SDC2
FGF20_LRP6
FGF20_ITGB3
FGF20_LDLR
DLL3_GRM7
DLL3_EGFR
DLL3_ERBB4
DLL3_ITGB2
DLL3_FGFR2
DLL3_ERBB2
DLL3_NOTCH2
DLL3_NOTCH3
DLL3_ITGB5
DLL3_ITGA4
DLL3_LRP1
DLL3_ITGAM
DLL3_LRP6
DLL3_ACVR1
DLL3_ITGB3
DLL3_ITGB6
DLL3_ITGB8
DLL3_SDC1
DLL3_ITGA2
DLL3_CD93
DLL3_ITGA8
DLL3_KDR
DLL3_ITGA2B
DLL3_LDLR
DLL3_ERBB3
DLL3_ACVR2B
DLL3_ACVR1B
DLL3_CR1
DLL3_SORL1
DLL3_NRXN1
DLL3_ITGA3
DLL3_ITGA9
VCL_PLXNA1
VCL_GRM7
VCL_EGFR
VCL_ERBB4
VCL_SORT1
VCL_ITGB2
VCL_ITGAD
VCL_FGFR2
VCL_FGFR3
VCL_DCC
VCL_ERBB2
VCL_EPHB2
VCL_EPHA6
VCL_NOTCH2
VCL_NOTCH3
VCL_ITGB5
VCL_ITGA4
VCL_LGR4
VCL_LRP1
VCL_SDC2
VCL_DPP4
VCL_ITGAM
VCL_LRP6
VCL_ACVR1
VCL_ITGB3
VCL_ITGB6
VCL_ITGB8
VCL_SDC1
VCL_ITGA7
VCL_ITGA2
VCL_CD93
VCL_ITGA8
VCL_KDR
VCL_ITGA2B
VCL_LDLR
VCL_SELL
VCL_SELP
VCL_ERBB3
VCL_TLR4
VCL_TEK
VCL_ACVR2B
VCL_BMPR1A
VCL_SDC3
VCL_ITGAX
VCL_CR1
VCL_SORL1
VCL_LRP4
VCL_CDON
VCL_NRXN1
VCL_TIE1
VCL_PTPRS
VCL_ITGA3
VCL_ITGA9
VCL_NRXN2
EFNA2_PLXNA1
EFNA2_GRM7
EFNA2_EGFR
EFNA2_ERBB4
EFNA2_SORT1
EFNA2_ITGB2
EFNA2_FGFR2
EFNA2_FGFR3
EFNA2_VIPR1
EFNA2_EPHB6
EFNA2_ERBB2
EFNA2_EPHB2
EFNA2_EPHA4
EFNA2_EPHA6
EFNA2_NOTCH2
EFNA2_ITGB5
EFNA2_EPHA7
EFNA2_EPHA10
EFNA2_EPHA3
EFNA2_EPHA2
EFNA2_ITGA4
EFNA2_ITGB7
EFNA2_LGR4
EFNA2_LRP1
EFNA2_SDC2
EFNA2_DPP4
EFNA2_ITGAM
EFNA2_LRP6
EFNA2_ACVR1
EFNA2_ITGB3
EFNA2_ITGB6
EFNA2_ITGB8
EFNA2_ITGA2
EFNA2_PDGFRB
EFNA2_CD93
EFNA2_ITGA8
EFNA2_KDR
EFNA2_ITGA2B
EFNA2_TNFRSF11B
EFNA2_LDLR
EFNA2_ERBB3
EFNA2_TLR4
EFNA2_TEK
EFNA2_ACVR2B
EFNA2_ACVR1B
EFNA2_BMPR1A
EFNA2_NRXN1
EFNA2_FLT1
EFNA2_TIE1
EFNA2_MDGA1
EFNA2_ITGA3
EFNA2_KLB
EFNA2_ITGA9
EFNA2_NRXN2
MADCAM1_GRM7
MADCAM1_EGFR
MADCAM1_ERBB4
MADCAM1_SORT1
MADCAM1_ITGB2
MADCAM1_FGFR2
MADCAM1_FGFR3
MADCAM1_ADRB3
MADCAM1_ERBB2
MADCAM1_EPHB2
MADCAM1_EPHA6
MADCAM1_NOTCH2
MADCAM1_NOTCH3
MADCAM1_ITGB5
MADCAM1_ITGA4
MADCAM1_ITGB7
MADCAM1_LGR4
MADCAM1_LRP1
MADCAM1_SDC2
MADCAM1_DPP4
MADCAM1_ITGAM
MADCAM1_LRP6
MADCAM1_ACVR1
MADCAM1_ITGB3
MADCAM1_ITGB6
MADCAM1_ITGB8
MADCAM1_ITGA2
MADCAM1_CD93
MADCAM1_ITGA8
MADCAM1_KDR
MADCAM1_ITGA2B
MADCAM1_LDLR
MADCAM1_SELL
MADCAM1_TLR4
MADCAM1_ACVR2B
MADCAM1_ACVR1B
MADCAM1_BMPR1A
MADCAM1_SORL1
MADCAM1_ITGA3
MADCAM1_ITGA9
OSM_GRM7
OSM_EGFR
OSM_ERBB4
OSM_SORT1
OSM_ITGB2
OSM_FGFR2
OSM_FGFR3
OSM_ADCYAP1R1
OSM_ERBB2
OSM_ITGB5
OSM_ITGA4
OSM_LGR4
OSM_LRP1
OSM_SDC2
OSM_DPP4
OSM_ITGAM
OSM_LRP6
OSM_ITGB3
OSM_ITGA2
OSM_KDR
OSM_LDLR
OSM_SELL
OSM_IL10RB
OSM_TLR4
OSM_IFNAR2
OSM_IFNAR1
OSM_FLT1
OSM_ITGA3
OSM_ITGA9
TCN2_GRM7
TCN2_EGFR
TCN2_ERBB4
TCN2_ITGB2
TCN2_FGFR2
TCN2_FGFR3
TCN2_ERBB2
TCN2_EPHB2
TCN2_EPHA6
TCN2_NOTCH2
TCN2_ITGB5
TCN2_ITGA4
TCN2_CNR1
TCN2_LRP1
TCN2_SDC2
TCN2_ITGAM
TCN2_LRP6
TCN2_ACVR1
TCN2_ITGB3
TCN2_ITGB6
TCN2_ITGA2
TCN2_LDLR
TCN2_TLR4
TCN2_ACVR2B
TCN2_ACVR1B
TCN2_BMPR1A
TCN2_ITGA3
TCN2_ITGA9
LGALS1_GRM7
LGALS1_EGFR
LGALS1_ERBB4
LGALS1_ITGB2
LGALS1_FGFR2
LGALS1_NOTCH2
LGALS1_ITGB5
LGALS1_PTPRC
LGALS1_LRP1
LGALS1_SDC2
LGALS1_DPP4
LGALS1_ITGAM
LGALS1_LRP6
LGALS1_ITGB3
LGALS1_SDC1
LGALS1_LDLR
LGALS1_TLR4
NID2_EGFR
NID2_ERBB4
NID2_ITGB2
NID2_DCC
NID2_ERBB2
NID2_EPHB2
NID2_NOTCH2
NID2_NOTCH3
NID2_ITGB5
NID2_ITGA4
NID2_ITGB7
NID2_COL13A1
NID2_LRP1
NID2_SDC2
NID2_ITGAM
NID2_LRP6
NID2_ITGB3
NID2_ITGB6
NID2_SDC1
NID2_ITGA7
NID2_ITGA2
NID2_CD93
NID2_ITGA8
NID2_ITGA2B
NID2_LDLR
NID2_ERBB3
NID2_ROBO1
NID2_NRXN1
NID2_ITGA3
NID2_ITGA9
NID2_NRXN2
RSPO4_GRM7
RSPO4_EGFR
RSPO4_ITGB2
RSPO4_FGFR2
RSPO4_ITGB5
RSPO4_ITGA4
RSPO4_LGR4
RSPO4_LGR5
RSPO4_LRP1
RSPO4_DPP4
RSPO4_ITGAM
RSPO4_LRP6
RSPO4_ITGB3
RSPO4_SDC1
RSPO4_ITGA2
RSPO4_LDLR
RSPO4_TLR4
RSPO4_ITGA9
OXT_GRM7
OXT_EGFR
OXT_ERBB4
OXT_UTS2R
OXT_ITGB2
OXT_FGFR2
OXT_ADCYAP1R1
OXT_VIPR1
OXT_ADRB3
OXT_GPR84
OXT_ERBB2
OXT_CXCR4
OXT_CXCR2
OXT_AVPR1A
OXT_OXTR
OXT_LRP1
OXT_CCR4
OXT_DPP4
OXT_CCR8
OXT_LRP6
OXT_NPFFR1
OXT_FZD5
OXT_CCR1
OXT_CCR10
OXT_CCR3
OXT_IL2RG
OXT_LDLR
OXT_CALCR
OXT_TLR4
OXT_ACVR2B
OXT_SDC3
OXT_NMUR1
OXT_CRHR2
OXT_CRHR1
OXT_HCRTR1
OXT_CCRL2
OXT_TACR2
OXT_CALCRL
OXT_GLP1R
OXT_XCR1
TIMP1_GRM7
TIMP1_EGFR
TIMP1_ERBB4
TIMP1_ITGB2
TIMP1_FGFR2
TIMP1_FGFR3
TIMP1_ERBB2
TIMP1_NOTCH2
TIMP1_ITGB5
TIMP1_LRP1
TIMP1_SDC2
TIMP1_ITGAM
TIMP1_LRP6
TIMP1_ITGB3
TIMP1_LDLR
TIMP1_KLRK1
TIMP1_TLR4
TIMP1_ACVR2B
TIMP1_ITGA9
MMP2_GRM7
MMP2_EGFR
MMP2_ERBB4
MMP2_ITGB2
MMP2_FGFR2
MMP2_FGFR3
MMP2_DCC
MMP2_NEO1
MMP2_ERBB2
MMP2_EPHB2
MMP2_EPHA6
MMP2_NOTCH2
MMP2_NOTCH3
MMP2_ITGB5
MMP2_ITGA4
MMP2_ITGB7
MMP2_LRP1
MMP2_PECAM1
MMP2_SDC2
MMP2_ITGAM
MMP2_LRP6
MMP2_ITGB3
MMP2_ITGB6
MMP2_ITGB8
MMP2_SDC1
MMP2_ITGA7
MMP2_ITGA2
MMP2_CD93
MMP2_DDR2
MMP2_ITGA8
MMP2_CD47
MMP2_KDR
MMP2_ITGA2B
MMP2_LDLR
MMP2_SELL
MMP2_SELP
MMP2_ERBB3
MMP2_TLR4
MMP2_GPC4
MMP2_NRXN1
MMP2_TLR9
MMP2_ITGA3
MMP2_ITGA9
CCL17_GRM7
CCL17_EGFR
CCL17_FGFR2
CCL17_ADCYAP1R1
CCL17_VIPR1
CCL17_ADRB3
CCL17_GPR84
CCL17_CXCR4
CCL17_CXCR2
CCL17_LRP1
CCL17_SDC2
CCL17_CCR4
CCL17_DPP4
CCL17_CCR8
CCL17_LRP6
CCL17_SDC1
CCL17_CCR1
CCL17_CCR10
CCL17_CCR3
CCL17_IL2RG
CCL17_LDLR
CCL17_IL10RB
CCL17_CALCR
CCL17_RAMP1
CCL17_GRPR
CCL17_BRS3
CCL17_PROKR1
CCL17_CXCR5
CCL17_CCRL2
CCL17_NPBWR2
CCL17_NPY5R
CCL17_GPR1
CCL17_CCR7
CCL17_TACR1
CCL17_XCR1
CCL17_NPY2R
CCL17_CNR2
DKK4_GRM7
DKK4_EGFR
