PDCD4,1.656112808,2.960886645,2.68522893,1.501823103,1.961791692,1.387215246,3.201629231
CEP350,0.849344372,0.562948254,0.636198359,0.606894595,0.733804462,0.684791607,0.667563365
ARL14EPL,0,0.00868368,0.009527961,0,0,0,0
OR10A2,0.011988794,0.004497002,0,0.007355238,0,0.059932787,0
CST7,0.138675144,3.986035401,0.069695534,0.413412857,0.039236923,0.06655082,6.099171346
SELL,0.137095677,2.334259613,4.472362,1.794140714,0.457863077,0.226182623,1.552469231
CIAO1,2.933370463,1.817724224,1.683791544,1.637565556,1.914948969,1.573675902,2.785995192
SNORD115-26,0,0,0,0,0,0,0
RNF223,0,0.001562456,0,0,0,0,0
OR8J3,0.001254712,0.003398085,0,0,0,0,0
LTBP4,0.528020921,0.426299406,0.267791198,0.220243698,1.892469077,1.823148689,0.088725192
DCAF4L1,0.062943379,0.044575511,0.03039772,0.018094143,0.087075831,0.013992131,0.019861538
OR6C1,0.00161262,0.004346103,0.007142524,0,0,0,0
SIRT6,0.348399824,0.218029487,0.200522777,0.244196984,0.402399846,0.409077049,0.392125
CCL19,0.013987133,0.020484763,0.018336117,0.105719048,0.109430769,2.088786885,0.018199231
MIR3121,0,0,0,0,0,0,0
PPIL1,1.410090543,0.315339183,0.29627866,0.274843492,0.484618462,0.515121967,0.178303846
GBP7,0.056034784,0.044757311,0.018210874,0.068567381,0.017389231,0,0.005990385
STK17A,0.359985843,1.415374559,1.586040621,0.213878071,0.152820985,0.89866,1.547043462
OR9G1,0.011880479,0.017045696,0.006149282,0,0,0.008042131,0
ABR,0.997412085,0.553948455,0.269469864,0.990768254,0.812988308,0.734740082,0.492326538
PCDHA13,0.008833754,8.71E-05,0.022526214,0,0.068121538,0,0
FOXE1,0.003910942,0.008861988,0.009173398,0,0,0,0
SIAH3,0.027062084,0.067524324,0.05640381,0.028079381,0.025358308,0.014167197,0.133779404
RIMBP3B,0.01387893,0.04526067,0.020993748,0.034785079,0.028363077,0.036245082,0
GML,0.005560304,0.0110119,0,0.033795238,0,0,0
CNGA3,0.001976573,0.00344558,0.005838097,0.005445714,0.002947077,0,0
CD38,0.082721613,1.27357455,0.588629961,1.582513095,0.279178462,0.371157377,1.817681538
ZDHHC6,0.7751212,0.944882814,0.830048621,0.729469841,0.953515077,1.201834098,0.661754808
NEFH,0.095885359,0.037506634,0.025351243,0.041892619,0.006984277,0.022570492,0
PGBD5,0.014882228,0.008590167,0,0.11817746,0.034686154,0.016780328,0
CTDSP2,1.213460729,0.511390864,0.464166918,0.638960873,1.241237846,1.667975574,0.460609231
ZNF257,0.040701611,0.09049078,0.156574156,0.016075746,0.059086923,0.04137859,0.099521154
RMND5B,0.656138482,0.314914115,0.310645049,0.392606825,0.479484615,0.67151459,0.150194231
CCNY,0.289461847,0.225124459,0.187205068,0.504582603,0.763917846,0.254853016,0.216443846
EXOSC7,1.699518898,0.610784043,0.60832965,0.67312254,0.781404615,1.205719672,0.7864
C11orf88,0.018383666,0.0217978,0.018154505,0.031031016,0.104001538,0.024562295,0.055905192
ROR2,0.006376717,0.009452152,0.004332233,0.018299206,0,0.603942623,0
LOC338758,0.147532595,0.242016335,0.420161499,1.378362929,0.282402154,0.238991967,0.304514038
MAOA,0.212462198,0.009424357,0.003952621,0.038086508,0.522002462,0.129895082,0.017037692
TNNT3,0,0.028876262,0.004440583,0,0,0.750132787,0.040144231
GYPC,3.586403067,2.046910527,1.562661437,1.717228016,3.176524615,1.823229508,1.753550192
MIR3120,0,0,0,0,0,0,0
C7orf33,0,0.011869521,0,0,0.038816923,0,0
AP4B1-AS1,0.475837944,1.165877871,1.142675425,0.580554,0.653515077,0.537925082,0.847326731
RNF4,1.390800923,1.591224802,1.257984272,1.274397095,1.445799385,1.852848852,1.186667308
EMC1,1.564324379,1.050387233,1.1136861,0.90214527,1.093790462,1.355988689,1.343445962
F8A1,0.125307348,0.120936317,0.077709534,0.11280373,0.080715538,0.138827213,0.094709615
HDAC7,0.238467614,0.664743074,0.525751951,0.240402897,1.865408923,1.05591,1.015766731
PLEKHG4,0.461238535,0.087063008,0.021831184,0.064297063,0.076618308,0.377295082,0.091625
GRB2,2.773654602,2.64948259,3.917980621,4.519529048,2.315548154,2.580357705,3.206523596
LINC00597,0.019359441,0.004974613,0.021318058,0.042722222,0,0.074263934,0
AGPHD1,0.237540064,0.051133801,0.007385437,0,0.117430769,0.085934426,0
HIST1H2AD,0.229422835,0.225207331,0.196119903,0.231031746,0,0.044744262,0.08595
DUS3L,0.948120831,0.381163506,0.441005748,0.312214286,0.62083,0.555040492,0.261605769
EIF1,6.813635144,6.54790558,6.370299981,6.305538016,6.200213846,6.636547541,6.221284615
FPGT,0.572622113,0.131386324,0.11774175,0.409743095,0.200035692,0.36429459,0.041784615
CHST15,0.051345015,0.021780597,0.347556404,1.154144706,1.578421538,0.484673344,0
MIR4442,0,0.001265861,0,0,0,0,0
GPN2,0.89410611,0.357081248,0.177188932,0.578775159,0.560433846,0.759298361,0.168018846
GDF10,0.006631749,0.02655854,0,0,0.157304615,0.338855738,0
COQ9,1.551339481,0.461765319,0.36023532,0.410045397,1.135789231,1.373033934,0.558619231
TRAPPC9,0.620497045,0.582690476,0.440430233,0.399143492,0.558772154,0.307549836,0.455975962
MIR101-2,0,0,0,0,0,0,0
DKFZP434I0714,0.192769481,0.078473269,0.058135767,0.045654444,0.062224615,0.155787541,0
GCC2,1.106762331,1.35946521,1.046368864,0.594294095,0.840981385,0.868106557,0.696203077
RARRES3,0.760795735,3.715573167,0.790158796,1.872153175,1.585484615,1.550280328,4.666590385
PLXNA1,1.320365768,0.079798726,0.039971177,0.551423444,0.450573231,0.837423607,0.064848846
KIAA0100,0.727315812,0.442725593,0.463305058,0.521740556,1.015413692,0.71807623,0.570505385
PMF1,1.512972181,1.313744502,0.838905262,1.170214206,1.287470769,1.341459016,0.682666346
FNDC1,0.002909685,0.010822037,0.007775961,0.001101667,0,0.914579836,0
HS2ST1,0.573779391,0.185300943,0.238143664,0.237792667,0.621871554,0.407569016,0.099135769
CRELD2,1.597364081,0.521190837,0.368085437,0.749272937,1.088419538,2.118763934,0.545821538
CD82,1.731248199,2.931083287,3.425046311,2.680689206,1.669253692,2.22228623,1.824283654
C8G,0.015321198,0.010562331,0,0,0,0.081114754,0
SPINK14,0,0,0,0,0,0,0
PIRT,0.003241414,0.009353777,0,0,0,0,0
LIM2,0.000435288,0.008948404,0.005815728,0,0,0,0.360967308
MIR193A,0,0,0,0,0,0,0
MMP16,0.245405899,0.015654241,5.55E-05,0,0.159669692,0.103361148,0
MIMT1,0.002401326,0,0,0,0,0,0
LOC100133091,0.198650531,0.113903813,0.099938175,0.084351825,0.008850923,0.016513279,0.0396725
DRD3,0.001803874,0.015235527,0.005140777,0.01007619,0.042343077,0,0.068634615
PTP4A2,1.840331427,1.750060075,1.120765351,1.547597492,1.306086923,1.85652082,1.450880577
OR4M2,0.009038267,0.00737206,0.013302913,0.046365079,0,0,0
C11orf73,1.782847045,0.852639512,0.746074718,0.767705556,1.667386769,1.694160656,0.900246154
HPCA,0.003795272,0.001926934,0.002633204,0,0.032569231,0,0
SEC14L1,1.206289828,0.50082529,0.547200435,1.365148492,1.537287231,0.576227213,1.238828077
METTL25,0.253736925,0.196286702,0.201991961,0.158055317,0.186367231,0.360971475,0.024838846
NME8,0.004664257,0.013775053,0.004783301,0.147470794,0.046858462,0,0.236603846
EMILIN1,0.079102177,0.004298752,0.011484388,0.011052937,0.437584615,1.27855,0
CHFR,0.565309305,0.897247284,0.295402936,0.747274992,1.102906769,0.448545902,0.461216346
NDUFS4,2.132357165,0.635136373,0.684055728,1.164529286,1.181935385,2.043196721,0.1325
TP53TG3C,0.453653219,0.024424898,0.003722718,0.042374921,0,0.056496721,0
COL18A1,0.413498095,0.068395756,0.028678777,0.108749079,2.119102615,0.771082951,0.026932692
PDZD3,0,0.00624676,0,0,0,0,0
PRAMEF7,0.00528512,0.002936093,0.015408738,0,0,0,0
MIR591,0.003865815,0,0,0,0,0,0
FAXC,0.173084592,0.028702039,0.029443942,0.031253175,0.032635385,0.069734098,0
C9orf16,2.90406742,2.007624265,1.064120194,1.707944603,1.953749231,1.799855738,2.381817308
ERBB2IP,1.059411929,0.910426703,0.73343981,0.746358857,0.959647246,0.793426885,0.827122115
FUS,2.4613529,2.608444936,2.498801245,2.223111683,2.627511846,2.657045852,2.598544808
EMX2,0.050440471,0.033295039,0.025806738,0.003473929,0.042273692,0.259455082,0.003439808
TF,1.165285879,0.031510397,0.015075534,0.01951619,0.203361538,0,0
CXorf56,1.384141865,2.141137307,2.135085596,1.50079223,1.724088769,1.393510164,2.016773654
CLCN4,0.142987157,0.013605464,0.147013107,0.030324365,0.291403538,0.128563443,0
NPR1,0.014657548,0.007878786,0.011532466,0.000271556,1.190654615,0.274608689,0.011635
ELAC2,1.01828181,0.68770628,0.700494297,0.778162103,0.995733231,1.191129508,0.535506538
CELA1,0,0.006867505,0.008016932,0,0,0,0
ASS1,0.093385751,0.24031103,0.143547825,0.033159524,1.526472308,0.937047049,0.240403846
USP42,0.419747044,0.411403198,0.196582614,0.269149444,0.159109538,0.372455902,0.484453846
RNU6-33,0,0,0,0,0,0,0
EMC8,0.8488327,0.35996411,0.16996068,0.586799286,0.596587692,1.19514623,0.105773077
SEC23IP,0.64105678,0.713174453,0.727233938,0.771958302,0.928659415,0.877541361,0.471981154
POLR2J,2.985998251,1.461265527,1.303323709,1.681257405,1.401174,1.943852623,1.845352692
UQCRC1,4.315271422,1.561886746,1.324324641,3.408428016,2.361641538,3.356721475,2.497212692
LOC729603,0.567400636,1.207774446,1.069523135,0.67791924,0.645548,0.53288123,1.087128077
ERVV-2,0.006304473,0.007455329,0.007523689,0,0,0,0
POLG,0.783517235,0.709328615,0.494200524,0.627806135,0.400529231,0.788639672,0.792119231
ADAM23,0.08745858,0.027752413,0.011459942,0,0.345566462,0.047779836,0
MIR4641,0,0,0,0,0,0,0
TFR2,0.031508866,0.044926695,0.020584058,0,0.007876462,0.036318033,0.037155769
RICTOR,0.635724652,0.828689183,0.706718806,0.310164944,0.542735846,0.561971885,0.681635673
GRXCR2,0,0.003035397,0.008369903,0,0,0,0
FLJ42709,0.373225905,0.130678135,0.09889599,0.083948929,0.664733077,0.698739672,0.1798725
SNORD105,0,0.011326644,0,0.020931746,0,0,0
IDO2,0.0059252,0.006164734,0.013756699,0.023175952,0,0,0
HLA-J,0.84957534,1.492531799,0.991003184,1.719429286,1.530599046,0.81811918,1.223142308
C19orf55,0.255918371,0.228303864,0.233386971,0.104530952,0.219153846,0.328978197,0.209201923
FONG,0.067606158,0.019374284,0.048435146,0.127045556,0.017358462,0.022770492,0
SNAPC1,0.789920117,0.685986349,0.809088569,0.661526556,0.823772769,1.214902951,0.669938846
GNA11,0.244755567,0.013605953,0.01867165,0.054310317,0.325616769,0.478858852,0
LOC654342,1.110350351,0.056232664,0.02876332,0.181320476,0.810395385,1.406885246,0.060978846
FSIP1,0.018743618,0.022458432,0,0.055384921,0.062673846,0.185993279,0
CELA3A,0,0.00192323,0,0,0,0,0.024242308
UPF3A,0.675450927,0.560339821,0.741408699,0.646863889,1.598033538,0.919092131,0.917317115
IGSF11,1.625646238,0.054772972,0.047663542,0.108142976,0.011208769,0.008787705,0.002644231
RNU6-34,0,0,0,0,0,0,0
LAGE3,1.18031361,0.355601673,0.274312913,0.461205881,0.444481385,0.437413443,0.425840385
CHST6,0.786259357,1.492052277,1.559009825,0.858360643,1.072747385,0.657253934,1.299740385
UNC13B,0.466013126,0.015049844,0.004624738,0.148520714,0.601455846,0.367095279,0
MIR550B1,0,0.002225967,0,0,0,0,0
TTLL4,1.463204985,0.168816163,0.168646136,0.454368571,0.262182462,0.429340656,0.365598077
ZNF687,0.497698613,0.261146414,0.184979598,0.199209333,0.196490462,0.39684918,0.344819231
FLJ45974,0.137031433,0.042892842,0.026574097,0.002550532,0.035217877,0.009262459,0.004355962
SDC2,0.561598706,0.01443411,0.01360659,0.818559841,0.017072308,2.224566721,0
METTL21A,2.856662348,3.970043646,3.938194951,3.137650952,3.613004615,2.955890164,3.829032692
COX7A2,4.570003978,2.574429502,1.956734408,3.134464841,3.136261538,3.166529508,2.131201923
CETN4P,0.041486406,0.014346228,0.005740194,0,0,0.029370492,0
MIR4483,0,0,0,0,0,0,0
LOC100132707,0.527689529,0.291517887,0.361565379,0.341896984,0.275581538,0.386037705,0.423277692
LAMB4,0.00734783,0.004589749,0.008843883,0,0,0.002211148,0.028621923
FAM24A,0.002697604,0.000376717,0,0.018910317,0,0,0
PDP1,1.036938197,0.426374937,0.362701658,0.922341611,0.708848154,1.094417213,0.453618462
LRRTM3,0.002594034,0.009888129,0.011015243,0,0,0.011800656,0.043848077
GPHB5,0,0.003325019,0,0,0,0,0
AHCYL2,0.890050324,0.14454183,0.119133463,0.124525532,0.228650446,0.017053377,0.188679346
OR4C13,0.014333906,0.031041252,0.029232816,0.004419048,0.040703077,0,0
IZUMO2,0.001738019,0,0,0,0,0,0
FLJ39739,0.816464701,1.30144261,1.365282291,0.926050794,0.996274769,0.662156754,1.114190962
TRIM64C,0.006380088,0.012909437,0.001489767,0.02900873,0.013785846,0.012015082,0
HABP4,0.267621297,0.109827442,0.047064485,0.04817246,0.236213846,0.152414262,0.164738462
TMEM125,0,0.004041156,0.003653786,0,0,0.01446,0
MIR548AU,0,0,0,0,0,0,0
CNTN2,0.010944506,0.017796675,0.026276835,0.017665833,0,0.007359016,0
MIR885,0,0,0,0,0,0,0
ASNSD1,1.257236486,0.56682065,0.468576932,0.567500556,0.967310615,0.758881803,0.301176346
FUT4,0.095442859,0.171504427,0.146599276,0.169336929,0.212955292,0.141291492,0.113546731
BAGE4,0.176493672,0.009179988,0.00377685,0.004041237,0.003309308,0.000165261,0.00263325
LINC00675,0.007275639,0.002411992,0,0,0,0.047067213,0
RP9,0.986664257,0.375072132,0.873589049,0.41343246,0.567626154,0.532778689,0.270496154
ARAP1,0.754350081,0.728093348,0.911366571,2.124179246,0.851363692,1.153040066,1.26303
CDH8,0.006138265,0.008550353,0.019163883,0.009074603,0,0,0
AGPS,0.595794583,0.26722933,0.149161781,0.340552505,0.499168092,0.668257836,0.322906788
PP14571,0.01094401,0.006302635,0.005031184,0.001856032,0.074918462,0,0
CLEC4GP1,0.421735645,1.177881332,1.032797315,0.570341619,0.729848,0.419299672,1.005451154
LINC00305,0,0.005450145,0,0,0,0,0
UNG,1.055014992,0.447469387,0.377891243,0.165325,0.365690769,0.427135246,0.424961538
LOC284344,0.025954505,0.032886726,0.032127883,0.051095238,0.018005077,0,0.016872115
GSTP1,6.78543345,1.876305276,2.326223126,4.871303175,3.464875385,4.909121311,4.780998846
DCUN1D5,0.507985248,0.342443207,0.403963214,0.157545631,0.219400246,0.388727902,0.1348275
SLC9A3R1,0.816258674,2.155589425,0.604929282,0.49937127,0.415355385,0.662702787,2.761196731
FAM218A,0.03916147,0.022769125,0.034960757,0.008965079,0,0.048608197,0
LILRA6,0.087546728,0.246254922,0.227703876,2.43387,0.224628308,0.129125738,0.172437115
CHMP7,1.007182216,1.229888145,2.068413043,0.55432019,0.413955862,0.933377705,0.5641125
REM2,0.006435272,0.025521721,0.023426738,0,0,0,0
MIR637,0.004127157,0.005031721,0,0,0,0.107937705,0
DNHD1,0.319167638,0.389477915,0.442585505,0.098840635,0.459573385,0.175749262,0.111730692
MIR122,0,0,0,0,0,0,0
FKBP4,1.733305628,0.407465398,0.310257249,0.567010738,0.71438,0.645001967,0.116567885
ZNF350,0.274376613,0.277035846,0.27377668,0.419825873,0.223695385,0.242143934,0.314362692
BST1,0.353218059,0.017202877,0.017951631,0.832306032,0.104186154,1.184024098,0
KISS1R,0,0.004909671,0,0,0,0,0
NCR2,0,0.001933554,0.016746602,0.003529127,0,0,0
MIR3690,0.103228035,0.160971712,0.108571262,0.25512381,0.098098462,0,0.104275
DEFB125,0.004470607,0.003353917,0,0,0,0,0
UBE2W,1.073931667,0.785223104,0.770482944,1.088332921,1.014700385,0.874119525,0.690916712
OR2T29,0.01631016,0.017678665,0.040173748,0.022834762,0,0,0
SNORA78,0.024754553,0.024034961,0.039562913,0.03568254,0,0,0.061251923
KRT15,0.013175719,0.003878433,0,0,0,0.041593115,0
C10orf99,0.003305319,0.005926809,0,0.005345714,0,0,0
SCN11A,0.243073665,0.653257835,0.591817047,0.261814214,0.381835138,0.209656426,0.553409808
GFI1,0.003851813,0.221858499,0,0,0.012522154,0,0.157019231
